,Unnamed: 0,game_date,game_pk,hits,at_bats,home_runs,player_name,home_team,is_home,starting_pitcher_id,starting_pitcher_throws,batter_days_since_prev_game
249,249.0,2018-06-08 00:00:00,530352,0,4,0,"Judge, Aaron",NYM,0,594798,R,2.0
250,250.0,2018-06-09 00:00:00,530367,1,4,1,"Judge, Aaron",NYM,0,571927,L,1.0
251,251.0,2018-06-10 00:00:00,530382,0,1,0,"Judge, Aaron",NYM,0,607229,R,1.0
252,252.0,2018-06-12 00:00:00,530410,1,4,0,"Judge, Aaron",NYY,1,543699,R,2.0
253,253.0,2018-06-13 00:00:00,530425,1,4,0,"Judge, Aaron",NYY,1,607200,R,1.0
254,254.0,2018-06-14 00:00:00,530434,2,4,0,"Judge, Aaron",NYY,1,605483,L,1.0
255,255.0,2018-06-15 00:00:00,530448,2,4,0,"Judge, Aaron",NYY,1,543135,R,1.0
256,256.0,2018-06-16 00:00:00,530463,2,4,0,"Judge, Aaron",NYY,1,592773,R,1.0
257,257.0,2018-06-17 00:00:00,530478,0,4,0,"Judge, Aaron",NYY,1,521655,R,1.0
258,258.0,2018-06-18 00:00:00,530046,0,5,0,"Judge, Aaron",WSH,0,607200,R,1.0
259,259.0,2018-06-19 00:00:00,530500,1,4,0,"Judge, Aaron",NYY,1,594835,L,1.0
260,260.0,2018-06-20 00:00:00,530514,3,5,0,"Judge, Aaron",NYY,1,433587,R,1.0
261,261.0,2018-06-21 00:00:00,530525,1,4,1,"Judge, Aaron",NYY,1,572020,L,1.0
262,262.0,2018-06-22 00:00:00,530535,1,4,0,"Judge, Aaron",TB,0,592773,R,1.0
263,263.0,2018-06-23 00:00:00,530550,0,4,0,"Judge, Aaron",TB,0,521655,R,1.0
264,264.0,2018-06-24 00:00:00,530565,0,5,0,"Judge, Aaron",TB,0,542882,R,1.0
265,265.0,2018-06-25 00:00:00,530577,2,5,1,"Judge, Aaron",PHI,0,592826,R,1.0
266,266.0,2018-06-26 00:00:00,530592,1,5,0,"Judge, Aaron",PHI,0,453562,R,1.0
267,267.0,2018-06-29 00:00:00,530624,1,4,1,"Judge, Aaron",NYY,1,593958,L,3.0
268,268.0,2018-06-30 00:00:00,530639,0,4,0,"Judge, Aaron",NYY,1,519242,L,1.0
269,269.0,2018-07-01 00:00:00,530654,3,5,1,"Judge, Aaron",NYY,1,456034,L,1.0
270,270.0,2018-07-02 00:00:00,530668,1,6,1,"Judge, Aaron",NYY,1,434671,R,1.0
271,271.0,2018-07-03 00:00:00,530678,2,5,0,"Judge, Aaron",NYY,1,656794,L,1.0
272,272.0,2018-07-04 00:00:00,530693,1,4,1,"Judge, Aaron",NYY,1,527054,R,1.0
273,273.0,2018-07-06 00:00:00,530724,0,5,0,"Judge, Aaron",TOR,0,543208,R,2.0
274,274.0,2018-07-07 00:00:00,530739,1,5,1,"Judge, Aaron",TOR,0,457918,L,1.0
275,275.0,2018-07-08 00:00:00,530754,2,5,0,"Judge, Aaron",TOR,0,621366,L,1.0
276,276.0,2018-07-09 00:00:00,530249,1,4,0,"Judge, Aaron",BAL,0,606162,R,0.0
277,277.0,2018-07-09 00:00:00,530767,2,6,0,"Judge, Aaron",BAL,0,606162,R,0.0
278,278.0,2018-07-10 00:00:00,530779,1,4,0,"Judge, Aaron",BAL,0,488768,R,1.0
279,279.0,2018-07-11 00:00:00,530794,1,6,0,"Judge, Aaron",BAL,0,605164,R,1.0
280,280.0,2018-07-12 00:00:00,530805,1,5,0,"Judge, Aaron",CLE,0,446372,R,1.0
281,281.0,2018-07-13 00:00:00,530818,0,4,0,"Judge, Aaron",CLE,0,669456,R,1.0
282,282.0,2018-07-14 00:00:00,530833,1,4,0,"Judge, Aaron",CLE,0,605182,R,1.0
283,283.0,2018-07-15 00:00:00,530848,1,4,0,"Judge, Aaron",CLE,0,545333,R,1.0
284,284.0,2018-07-20 00:00:00,530868,3,5,0,"Judge, Aaron",NYY,1,592789,R,5.0
285,285.0,2018-07-21 00:00:00,530883,3,4,1,"Judge, Aaron",NYY,1,571927,L,1.0
286,286.0,2018-07-23 00:00:00,530910,0,5,0,"Judge, Aaron",TB,0,621056,R,2.0
287,287.0,2018-07-24 00:00:00,530924,1,4,0,"Judge, Aaron",TB,0,630023,R,1.0
288,288.0,2018-07-25 00:00:00,530938,1,4,0,"Judge, Aaron",TB,0,592773,R,1.0
289,289.0,2018-07-26 00:00:00,530947,1,2,0,"Judge, Aaron",NYY,1,596001,R,1.0
290,290.0,2018-09-18 00:00:00,531661,0,4,0,"Judge, Aaron",NYY,1,543135,R,54.0
291,291.0,2018-09-19 00:00:00,531676,1,4,0,"Judge, Aaron",NYY,1,456034,L,1.0
292,292.0,2018-09-20 00:00:00,531690,0,5,0,"Judge, Aaron",NYY,1,593958,L,1.0
293,293.0,2018-09-21 00:00:00,531698,2,5,0,"Judge, Aaron",NYY,1,606162,R,1.0
294,294.0,2018-09-22 00:00:00,531713,0,5,0,"Judge, Aaron",NYY,1,605276,R,1.0
295,295.0,2018-09-23 00:00:00,531728,0,1,0,"Judge, Aaron",NYY,1,656945,L,1.0
296,296.0,2018-09-24 00:00:00,531749,1,5,0,"Judge, Aaron",TB,0,650895,R,1.0
297,297.0,2018-09-25 00:00:00,531764,1,5,0,"Judge, Aaron",TB,0,607188,R,1.0
298,298.0,2018-09-26 00:00:00,531779,2,5,0,"Judge, Aaron",TB,0,592773,R,1.0
299,299.0,2018-09-27 00:00:00,531789,0,4,0,"Judge, Aaron",TB,0,621289,R,1.0
300,300.0,2018-09-28 00:00:00,531801,2,5,1,"Judge, Aaron",BOS,0,598271,L,1.0
301,301.0,2018-09-30 00:00:00,531831,0,3,0,"Judge, Aaron",BOS,0,519144,R,2.0
302,302.0,2018-10-03 00:00:00,563346,2,4,1,"Judge, Aaron",NYY,1,521230,R,3.0
303,303.0,2018-10-05 00:00:00,563348,3,5,1,"Judge, Aaron",BOS,0,519242,L,2.0
304,304.0,2018-10-06 00:00:00,563374,2,5,1,"Judge, Aaron",BOS,0,456034,L,1.0
305,305.0,2018-10-08 00:00:00,563375,1,4,0,"Judge, Aaron",NYY,1,543135,R,2.0
306,306.0,2018-10-09 00:00:00,563376,0,4,0,"Judge, Aaron",NYY,1,519144,R,1.0
307,307.0,2019-04-01 00:00:00,567459,1,4,0,"Judge, Aaron",NYY,1,475115,R,1.0
308,308.0,2019-04-02 00:00:00,567460,1,3,0,"Judge, Aaron",NYY,1,519455,R,1.0
309,309.0,2019-04-03 00:00:00,567461,1,4,0,"Judge, Aaron",NYY,1,571510,L,1.0
310,310.0,2019-04-04 00:00:00,564930,0,5,0,"Judge, Aaron",BAL,0,502171,R,1.0
311,311.0,2019-04-06 00:00:00,564931,2,5,2,"Judge, Aaron",BAL,0,605164,R,2.0
312,312.0,2019-04-07 00:00:00,564932,0,5,0,"Judge, Aaron",BAL,0,605276,R,1.0
313,313.0,2019-04-08 00:00:00,565609,2,5,1,"Judge, Aaron",HOU,0,434378,R,1.0
314,314.0,2019-04-09 00:00:00,565610,1,4,0,"Judge, Aaron",HOU,0,543037,R,1.0
315,315.0,2019-04-10 00:00:00,565611,1,5,0,"Judge, Aaron",HOU,0,543521,R,1.0
316,316.0,2019-04-12 00:00:00,567462,0,4,0,"Judge, Aaron",NYY,1,608337,R,2.0
317,317.0,2019-04-13 00:00:00,567463,1,4,1,"Judge, Aaron",NYY,1,467100,R,1.0
318,318.0,2019-04-14 00:00:00,567464,1,4,0,"Judge, Aaron",NYY,1,607074,L,1.0
319,319.0,2019-04-16 00:00:00,567465,2,5,0,"Judge, Aaron",NYY,1,519242,L,2.0
320,320.0,2019-04-17 00:00:00,567466,0,4,0,"Judge, Aaron",NYY,1,543135,R,1.0
321,321.0,2019-04-18 00:00:00,567467,1,4,0,"Judge, Aaron",NYY,1,456701,R,1.0
322,322.0,2019-04-19 00:00:00,567468,1,4,0,"Judge, Aaron",NYY,1,596001,R,1.0
323,323.0,2019-04-20 00:00:00,567469,2,4,1,"Judge, Aaron",NYY,1,641571,R,1.0
324,324.0,2019-06-21 00:00:00,567497,0,4,0,"Judge, Aaron",NYY,1,502748,R,62.0
325,325.0,2019-06-22 00:00:00,567498,0,4,0,"Judge, Aaron",NYY,1,489119,L,1.0
326,326.0,2019-06-23 00:00:00,567499,0,4,0,"Judge, Aaron",NYY,1,434378,R,1.0
327,327.0,2019-06-25 00:00:00,567501,2,4,1,"Judge, Aaron",NYY,1,453385,L,2.0
328,328.0,2019-06-26 00:00:00,567502,3,5,0,"Judge, Aaron",NYY,1,663423,R,1.0
329,329.0,2019-06-29 00:00:00,565067,2,5,1,"Judge, Aaron",BOS,0,519144,R,3.0
330,330.0,2019-06-30 00:00:00,565068,1,4,0,"Judge, Aaron",BOS,0,593958,L,1.0
331,331.0,2019-07-02 00:00:00,566028,0,4,0,"Judge, Aaron",NYM,0,554430,R,2.0
332,332.0,2019-07-03 00:00:00,566029,1,5,0,"Judge, Aaron",NYM,0,450306,L,1.0
333,333.0,2019-07-04 00:00:00,566708,0,1,0,"Judge, Aaron",TB,0,543118,R,1.0
334,334.0,2019-07-05 00:00:00,566709,2,5,2,"Judge, Aaron",TB,0,656713,L,1.0
335,335.0,2019-07-06 00:00:00,566710,0,5,0,"Judge, Aaron",TB,0,605483,L,1.0
336,336.0,2019-07-07 00:00:00,566711,0,4,0,"Judge, Aaron",TB,0,450203,R,1.0
337,337.0,2019-07-12 00:00:00,567503,1,4,0,"Judge, Aaron",NYY,1,592717,R,5.0
338,338.0,2019-07-13 00:00:00,567504,4,5,0,"Judge, Aaron",NYY,1,453385,L,1.0
339,339.0,2019-07-14 00:00:00,567505,2,4,0,"Judge, Aaron",NYY,1,573186,R,1.0
340,340.0,2019-07-15 00:00:00,567506,0,5,0,"Judge, Aaron",NYY,1,605483,L,1.0
341,341.0,2019-07-16 00:00:00,567507,2,4,1,"Judge, Aaron",NYY,1,592773,R,1.0
342,342.0,2019-07-18 00:00:00,567508,0,4,0,"Judge, Aaron",NYY,1,630023,R,2.0
343,343.0,2019-07-18 00:00:00,567509,1,4,0,"Judge, Aaron",NYY,1,630023,R,2.0
344,344.0,2019-07-19 00:00:00,567510,1,5,1,"Judge, Aaron",NYY,1,607536,L,1.0
345,345.0,2019-07-20 00:00:00,567511,1,4,0,"Judge, Aaron",NYY,1,622608,R,1.0
346,346.0,2019-07-21 00:00:00,567512,1,4,0,"Judge, Aaron",NYY,1,608566,R,1.0
347,347.0,2019-07-22 00:00:00,567011,1,5,0,"Judge, Aaron",MIN,0,527048,L,1.0
348,348.0,2019-07-23 00:00:00,567012,3,6,0,"Judge, Aaron",MIN,0,502043,R,1.0
349,349.0,2019-07-24 00:00:00,567013,2,5,0,"Judge, Aaron",MIN,0,543606,R,1.0
350,350.0,2019-07-25 00:00:00,565076,0,4,0,"Judge, Aaron",BOS,0,519144,R,1.0
351,351.0,2019-07-26 00:00:00,565077,1,5,0,"Judge, Aaron",BOS,0,488768,R,1.0
352,352.0,2019-07-27 00:00:00,565078,0,5,0,"Judge, Aaron",BOS,0,593958,L,1.0
353,353.0,2019-07-28 00:00:00,565079,0,5,0,"Judge, Aaron",BOS,0,519242,L,1.0
354,354.0,2019-07-30 00:00:00,567513,0,4,0,"Judge, Aaron",NYY,1,664199,R,2.0
355,355.0,2019-07-31 00:00:00,567514,1,4,0,"Judge, Aaron",NYY,1,425844,R,1.0
356,356.0,2019-08-02 00:00:00,567515,1,4,0,"Judge, Aaron",NYY,1,593958,L,2.0
357,357.0,2019-08-03 00:00:00,567487,2,5,0,"Judge, Aaron",NYY,1,598271,L,0.0
358,358.0,2019-08-03 00:00:00,567516,1,4,0,"Judge, Aaron",NYY,1,598271,L,0.0
359,359.0,2019-08-04 00:00:00,567517,1,5,1,"Judge, Aaron",NYY,1,456034,L,1.0
360,360.0,2019-08-05 00:00:00,564985,1,5,0,"Judge, Aaron",BAL,0,593679,R,1.0
361,361.0,2019-08-06 00:00:00,564986,0,4,0,"Judge, Aaron",BAL,0,592879,R,1.0
362,362.0,2019-08-07 00:00:00,564987,1,5,0,"Judge, Aaron",BAL,0,607644,L,1.0
363,363.0,2019-08-08 00:00:00,566918,0,5,0,"Judge, Aaron",TOR,0,623381,L,1.0
364,364.0,2019-08-09 00:00:00,566919,0,2,0,"Judge, Aaron",TOR,0,656887,R,1.0
365,365.0,2019-08-10 00:00:00,566920,1,4,0,"Judge, Aaron",TOR,0,521655,R,1.0
366,366.0,2019-08-11 00:00:00,566921,1,4,0,"Judge, Aaron",TOR,0,663423,R,1.0
367,367.0,2019-08-12 00:00:00,567518,0,5,0,"Judge, Aaron",NYY,1,621389,L,1.0
368,368.0,2019-08-13 00:00:00,567519,1,5,0,"Judge, Aaron",NYY,1,607644,L,1.0
369,369.0,2019-08-14 00:00:00,567520,0,4,0,"Judge, Aaron",NYY,1,605164,R,1.0
370,370.0,2019-08-15 00:00:00,567521,0,5,0,"Judge, Aaron",NYY,1,592644,R,1.0
371,371.0,2019-08-16 00:00:00,567522,2,4,0,"Judge, Aaron",NYY,1,650644,R,1.0
372,372.0,2019-08-18 00:00:00,567524,2,5,0,"Judge, Aaron",NYY,1,605182,R,2.0
373,373.0,2019-08-20 00:00:00,566148,1,4,1,"Judge, Aaron",OAK,0,456701,R,2.0
374,374.0,2019-08-21 00:00:00,566149,0,5,0,"Judge, Aaron",OAK,0,571666,R,1.0
375,375.0,2019-08-22 00:00:00,566150,2,4,0,"Judge, Aaron",OAK,0,543699,R,1.0
376,376.0,2019-08-23 00:00:00,565866,3,5,1,"Judge, Aaron",LAD,0,547943,L,1.0
377,377.0,2019-08-24 00:00:00,565867,1,4,1,"Judge, Aaron",LAD,0,664062,R,1.0
378,378.0,2019-08-25 00:00:00,565868,1,4,1,"Judge, Aaron",LAD,0,477132,L,1.0
379,379.0,2019-08-26 00:00:00,566438,1,4,0,"Judge, Aaron",SEA,0,605538,R,1.0
380,380.0,2019-08-27 00:00:00,566439,2,5,1,"Judge, Aaron",SEA,0,579328,L,1.0
381,381.0,2019-08-28 00:00:00,566440,3,5,1,"Judge, Aaron",SEA,0,656954,L,1.0
382,382.0,2019-08-30 00:00:00,567525,2,4,0,"Judge, Aaron",NYY,1,474463,L,2.0
383,383.0,2019-08-31 00:00:00,567526,1,4,1,"Judge, Aaron",NYY,1,456701,R,1.0
384,384.0,2019-09-01 00:00:00,567527,0,4,0,"Judge, Aaron",NYY,1,640455,L,1.0
385,385.0,2019-09-02 00:00:00,567528,0,4,0,"Judge, Aaron",NYY,1,501985,L,1.0
386,386.0,2019-09-03 00:00:00,567529,1,4,0,"Judge, Aaron",NYY,1,450172,R,1.0
387,387.0,2019-09-04 00:00:00,567530,1,4,1,"Judge, Aaron",NYY,1,458681,R,1.0
388,388.0,2019-09-06 00:00:00,565098,0,4,0,"Judge, Aaron",BOS,0,468504,R,2.0
389,389.0,2019-09-07 00:00:00,565099,0,5,0,"Judge, Aaron",BOS,0,664042,R,1.0
390,390.0,2019-09-08 00:00:00,565100,2,5,1,"Judge, Aaron",BOS,0,519144,R,1.0
391,391.0,2019-09-09 00:00:00,565101,2,5,0,"Judge, Aaron",BOS,0,593958,L,1.0
392,392.0,2019-09-12 00:00:00,565579,1,5,1,"Judge, Aaron",DET,0,605513,R,0.0
393,393.0,2019-09-12 00:00:00,565580,1,5,0,"Judge, Aaron",DET,0,605513,R,0.0
394,394.0,2019-09-13 00:00:00,566936,0,1,0,"Judge, Aaron",TOR,0,521655,R,1.0
395,395.0,2019-09-14 00:00:00,566937,1,5,0,"Judge, Aaron",TOR,0,621097,R,1.0
396,396.0,2019-09-15 00:00:00,566938,1,5,1,"Judge, Aaron",TOR,0,521655,R,1.0
397,397.0,2019-09-17 00:00:00,567531,0,5,0,"Judge, Aaron",NYY,1,598287,R,2.0
398,398.0,2019-09-18 00:00:00,567532,1,4,1,"Judge, Aaron",NYY,1,596071,L,1.0
399,399.0,2019-09-20 00:00:00,567534,2,4,1,"Judge, Aaron",NYY,1,621097,R,2.0
400,400.0,2019-09-21 00:00:00,567535,1,5,0,"Judge, Aaron",NYY,1,643615,R,1.0
401,401.0,2019-09-22 00:00:00,567536,2,4,1,"Judge, Aaron",NYY,1,521655,R,1.0
402,402.0,2019-09-24 00:00:00,566743,1,5,0,"Judge, Aaron",TB,0,630023,R,2.0
403,403.0,2019-09-25 00:00:00,566744,0,4,0,"Judge, Aaron",TB,0,450203,R,1.0
404,404.0,2019-09-28 00:00:00,566847,1,3,0,"Judge, Aaron",TEX,0,608652,R,3.0
405,405.0,2019-09-29 00:00:00,566848,1,3,1,"Judge, Aaron",TEX,0,458681,R,1.0
406,406.0,2019-10-04 00:00:00,599342,1,5,0,"Judge, Aaron",NYY,1,621244,R,5.0
407,407.0,2019-10-05 00:00:00,599343,2,5,0,"Judge, Aaron",NYY,1,677976,R,1.0
408,408.0,2019-10-07 00:00:00,599344,0,4,0,"Judge, Aaron",MIN,0,543606,R,2.0
409,409.0,2019-10-12 00:00:00,599357,2,5,0,"Judge, Aaron",HOU,0,425844,R,5.0
410,410.0,2019-10-13 00:00:00,599358,1,5,1,"Judge, Aaron",HOU,0,434378,R,1.0
411,411.0,2019-10-15 00:00:00,599359,1,4,0,"Judge, Aaron",NYY,1,543037,R,2.0
412,412.0,2019-10-17 00:00:00,599360,0,5,0,"Judge, Aaron",NYY,1,425844,R,2.0
413,413.0,2019-10-18 00:00:00,599361,1,4,0,"Judge, Aaron",NYY,1,434378,R,1.0
414,414.0,2019-10-19 00:00:00,599362,1,5,0,"Judge, Aaron",HOU,0,502748,R,1.0
415,415.0,2020-07-19 00:00:00,634678,2,4,2,"Judge, Aaron",NYY,1,621261,R,
416,416.0,2020-07-20 00:00:00,632172,1,3,1,"Judge, Aaron",NYY,1,592826,R,
417,417.0,2020-07-23 00:00:00,630851,2,3,0,"Judge, Aaron",WSH,0,453286,R,
418,418.0,2020-07-25 00:00:00,630899,0,5,0,"Judge, Aaron",WSH,0,607200,R,2.0
419,419.0,2020-07-26 00:00:00,630856,0,4,0,"Judge, Aaron",WSH,0,571578,L,1.0
420,420.0,2020-07-29 00:00:00,630495,2,5,1,"Judge, Aaron",BAL,0,592879,R,3.0
421,421.0,2020-07-30 00:00:00,630496,1,5,1,"Judge, Aaron",BAL,0,607644,L,1.0
422,422.0,2020-07-31 00:00:00,631222,1,5,1,"Judge, Aaron",NYY,1,543901,R,1.0
423,423.0,2020-08-01 00:00:00,631224,1,4,1,"Judge, Aaron",NYY,1,643327,R,1.0
424,424.0,2020-08-02 00:00:00,631210,2,5,2,"Judge, Aaron",NYY,1,592169,R,1.0
425,425.0,2020-08-03 00:00:00,631219,2,4,0,"Judge, Aaron",NYY,1,453562,R,1.0
426,426.0,2020-08-05 00:00:00,631127,1,3,0,"Judge, Aaron",PHI,0,605400,R,2.0
427,427.0,2020-08-05 00:00:00,631220,1,4,1,"Judge, Aaron",PHI,0,605400,R,2.0
428,428.0,2020-08-06 00:00:00,631129,0,1,0,"Judge, Aaron",PHI,0,593576,R,1.0
429,429.0,2020-08-07 00:00:00,630974,0,4,0,"Judge, Aaron",TB,0,605483,L,1.0
430,430.0,2020-08-08 00:00:00,630962,3,4,1,"Judge, Aaron",TB,0,607192,R,1.0
431,431.0,2020-08-08 00:00:00,630973,1,4,0,"Judge, Aaron",TB,0,607192,R,1.0
432,432.0,2020-08-09 00:00:00,630946,0,5,0,"Judge, Aaron",TB,0,450203,R,1.0
433,433.0,2020-08-11 00:00:00,631192,1,3,1,"Judge, Aaron",NYY,1,657053,R,2.0
434,434.0,2020-08-26 00:00:00,630360,1,3,0,"Judge, Aaron",ATL,0,608331,L,15.0
435,435.0,2020-09-16 00:00:00,631189,0,4,0,"Judge, Aaron",NYY,1,543699,R,21.0
436,436.0,2020-09-18 00:00:00,631627,1,6,0,"Judge, Aaron",BOS,0,527048,L,2.0
437,437.0,2020-09-19 00:00:00,631628,0,5,0,"Judge, Aaron",BOS,0,607391,R,1.0
438,438.0,2020-09-21 00:00:00,630876,1,4,0,"Judge, Aaron",TOR,0,533167,R,2.0
439,439.0,2020-09-22 00:00:00,630881,3,5,0,"Judge, Aaron",TOR,0,543699,R,1.0
440,440.0,2020-09-23 00:00:00,630885,0,4,0,"Judge, Aaron",TOR,0,592662,L,1.0
441,441.0,2020-09-24 00:00:00,630887,0,2,0,"Judge, Aaron",TOR,0,547943,L,1.0
442,442.0,2020-09-25 00:00:00,631191,2,4,0,"Judge, Aaron",NYY,1,645261,R,1.0
443,443.0,2020-09-26 00:00:00,631193,0,5,0,"Judge, Aaron",NYY,1,669432,L,1.0
444,444.0,2020-09-27 00:00:00,631188,0,4,0,"Judge, Aaron",NYY,1,570632,R,1.0
445,445.0,2020-09-29 00:00:00,635904,1,5,1,"Judge, Aaron",CLE,0,669456,R,2.0
446,446.0,2020-09-30 00:00:00,635903,0,6,0,"Judge, Aaron",CLE,0,471911,R,1.0
447,447.0,2020-10-05 00:00:00,635901,1,5,1,"Judge, Aaron",TB,0,605483,L,5.0
448,448.0,2020-10-06 00:00:00,635900,0,5,0,"Judge, Aaron",TB,0,607192,R,1.0
449,449.0,2020-10-07 00:00:00,635899,1,5,0,"Judge, Aaron",NYY,1,450203,R,1.0
450,450.0,2020-10-08 00:00:00,635938,0,5,0,"Judge, Aaron",NYY,1,657044,R,1.0
451,451.0,2020-10-09 00:00:00,635920,1,4,1,"Judge, Aaron",TB,0,607192,R,1.0
452,452.0,2021-04-01 00:00:00,634642,1,5,0,"Judge, Aaron",NYY,1,547943,L,
453,453.0,2021-04-03 00:00:00,634644,2,5,0,"Judge, Aaron",NYY,1,548389,R,2.0
454,454.0,2021-04-04 00:00:00,634607,0,4,0,"Judge, Aaron",NYY,1,643615,R,1.0
455,455.0,2021-04-05 00:00:00,634587,2,4,1,"Judge, Aaron",NYY,1,605347,R,1.0
456,456.0,2021-04-06 00:00:00,634599,3,5,1,"Judge, Aaron",NYY,1,665152,R,1.0
457,457.0,2021-04-10 00:00:00,632217,1,4,0,"Judge, Aaron",TB,0,502042,R,4.0
458,458.0,2021-04-11 00:00:00,632232,0,5,0,"Judge, Aaron",TB,0,641703,R,1.0
459,459.0,2021-04-12 00:00:00,632203,0,4,0,"Judge, Aaron",TOR,0,592662,L,1.0
460,460.0,2021-04-13 00:00:00,634569,0,4,0,"Judge, Aaron",TOR,0,547943,L,1.0
461,461.0,2021-04-14 00:00:00,634513,3,4,2,"Judge, Aaron",TOR,0,643615,R,1.0
462,462.0,2021-04-16 00:00:00,634464,0,4,0,"Judge, Aaron",NYY,1,608379,R,2.0
463,463.0,2021-04-17 00:00:00,634500,1,4,0,"Judge, Aaron",NYY,1,607192,R,1.0
464,464.0,2021-04-18 00:00:00,634458,0,4,0,"Judge, Aaron",NYY,1,552640,R,1.0
465,465.0,2021-04-20 00:00:00,634422,1,4,0,"Judge, Aaron",NYY,1,450203,R,2.0
466,466.0,2021-04-21 00:00:00,634504,1,4,0,"Judge, Aaron",NYY,1,666120,R,1.0
467,467.0,2021-04-22 00:00:00,634436,0,5,0,"Judge, Aaron",CLE,0,650644,R,1.0
468,468.0,2021-04-23 00:00:00,634437,0,4,0,"Judge, Aaron",CLE,0,663531,L,1.0
469,469.0,2021-04-24 00:00:00,634486,1,4,0,"Judge, Aaron",CLE,0,669456,R,1.0
470,470.0,2021-04-25 00:00:00,634372,1,5,0,"Judge, Aaron",CLE,0,663474,R,1.0
471,471.0,2021-04-26 00:00:00,634433,1,4,0,"Judge, Aaron",BAL,0,518774,R,1.0
472,472.0,2021-04-27 00:00:00,634387,2,5,1,"Judge, Aaron",BAL,0,669145,L,1.0
473,473.0,2021-04-29 00:00:00,634300,0,1,0,"Judge, Aaron",BAL,0,643316,L,2.0
474,474.0,2021-04-30 00:00:00,634327,2,4,2,"Judge, Aaron",NYY,1,669373,L,1.0
475,475.0,2021-05-01 00:00:00,634295,3,5,0,"Judge, Aaron",NYY,1,605513,R,1.0
476,476.0,2021-05-02 00:00:00,634311,0,3,0,"Judge, Aaron",NYY,1,570632,R,1.0
477,477.0,2021-05-04 00:00:00,634269,1,5,0,"Judge, Aaron",NYY,1,425844,R,2.0
478,478.0,2021-05-05 00:00:00,634217,0,5,0,"Judge, Aaron",NYY,1,677651,R,1.0
479,479.0,2021-05-06 00:00:00,634224,0,4,0,"Judge, Aaron",NYY,1,621121,R,1.0
480,480.0,2021-05-07 00:00:00,634234,0,4,0,"Judge, Aaron",NYY,1,571578,L,1.0
481,481.0,2021-05-08 00:00:00,634221,1,5,0,"Judge, Aaron",NYY,1,453286,R,1.0
482,482.0,2021-05-09 00:00:00,634218,0,1,0,"Judge, Aaron",NYY,1,543272,L,1.0
483,483.0,2021-05-11 00:00:00,634169,2,4,1,"Judge, Aaron",TB,0,672715,R,2.0
484,484.0,2021-05-12 00:00:00,634210,3,4,0,"Judge, Aaron",TB,0,543521,R,1.0
485,485.0,2021-05-13 00:00:00,634126,1,4,0,"Judge, Aaron",TB,0,448179,L,1.0
486,486.0,2021-05-14 00:00:00,634146,2,4,2,"Judge, Aaron",BAL,0,665152,R,1.0
487,487.0,2021-05-15 00:00:00,634104,2,5,1,"Judge, Aaron",BAL,0,605347,R,1.0
488,488.0,2021-05-16 00:00:00,634086,2,4,1,"Judge, Aaron",BAL,0,592644,R,1.0
489,489.0,2021-05-17 00:00:00,634099,0,4,0,"Judge, Aaron",TEX,0,543475,R,1.0
490,490.0,2021-05-18 00:00:00,634067,2,5,0,"Judge, Aaron",TEX,0,592314,R,1.0
491,491.0,2021-05-19 00:00:00,634168,1,4,0,"Judge, Aaron",TEX,0,660365,L,1.0
492,492.0,2021-05-20 00:00:00,634047,1,2,0,"Judge, Aaron",TEX,0,667463,L,1.0
493,493.0,2021-05-21 00:00:00,634014,2,4,0,"Judge, Aaron",NYY,1,607074,L,1.0
494,494.0,2021-05-22 00:00:00,634035,2,5,0,"Judge, Aaron",NYY,1,656302,R,1.0
495,495.0,2021-05-23 00:00:00,634009,1,5,0,"Judge, Aaron",NYY,1,572971,L,1.0
496,496.0,2021-05-25 00:00:00,633956,1,4,0,"Judge, Aaron",NYY,1,571927,L,2.0
497,497.0,2021-05-27 00:00:00,633910,1,3,1,"Judge, Aaron",NYY,1,666201,R,2.0
498,498.0,2021-05-27 00:00:00,633974,0,3,0,"Judge, Aaron",NYY,1,666201,R,2.0
499,499.0,2021-05-28 00:00:00,633961,2,5,0,"Judge, Aaron",DET,0,663554,R,1.0
500,500.0,2021-05-29 00:00:00,633949,0,4,0,"Judge, Aaron",DET,0,605513,R,1.0
501,501.0,2021-05-30 00:00:00,633854,1,5,0,"Judge, Aaron",DET,0,669373,L,1.0
502,502.0,2021-05-31 00:00:00,633898,1,4,0,"Judge, Aaron",NYY,1,448179,L,1.0
503,503.0,2021-06-01 00:00:00,633861,0,4,0,"Judge, Aaron",NYY,1,607192,R,1.0
504,504.0,2021-06-02 00:00:00,633882,0,4,0,"Judge, Aaron",NYY,1,663556,L,1.0
505,505.0,2021-06-03 00:00:00,633819,1,4,0,"Judge, Aaron",NYY,1,642232,L,1.0
506,506.0,2021-06-04 00:00:00,633824,2,4,1,"Judge, Aaron",NYY,1,543135,R,1.0
507,507.0,2021-06-05 00:00:00,633852,0,4,0,"Judge, Aaron",NYY,1,593958,L,1.0
508,508.0,2021-06-06 00:00:00,633812,2,5,0,"Judge, Aaron",NYY,1,572070,R,1.0
509,509.0,2021-06-08 00:00:00,633804,0,5,0,"Judge, Aaron",MIN,0,501381,R,2.0
510,510.0,2021-06-09 00:00:00,633792,2,4,1,"Judge, Aaron",MIN,0,677976,R,1.0
511,511.0,2021-06-10 00:00:00,633790,1,5,0,"Judge, Aaron",MIN,0,457918,L,1.0
